,gk,jenis,daerah,Cluster
522,99515.0,NONMAKANAN,PERDESAAN,4
523,100785.0,NONMAKANAN,PERDESAAN,4
524,105360.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
525,110328.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
526,113648.0,NONMAKANAN,PERDESAANPERKOTAAN,4
527,115497.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
528,145074.0,NONMAKANAN,PERKOTAAN,0
529,147147.0,NONMAKANAN,PERKOTAAN,0
530,148954.0,NONMAKANAN,PERKOTAAN,0
531,149398.0,NONMAKANAN,PERKOTAAN,0
532,104373.0,NONMAKANAN,PERDESAAN,4
533,106403.00000000001,NONMAKANAN,PERDESAAN,4
534,114000.99999999999,NONMAKANAN,PERDESAAN,4
535,119824.00000000001,NONMAKANAN,PERDESAAN,4
536,120571.0,NONMAKANAN,PERDESAANPERKOTAAN,4
537,122833.0,NONMAKANAN,PERDESAANPERKOTAAN,4
538,128099.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
539,131734.0,NONMAKANAN,PERDESAANPERKOTAAN,4
540,152604.0,NONMAKANAN,PERKOTAAN,0
541,163071.0,NONMAKANAN,PERKOTAAN,0
542,170165.0,NONMAKANAN,PERKOTAAN,0
543,170891.0,NONMAKANAN,PERKOTAAN,0
544,123242.00000000001,NONMAKANAN,PERDESAAN,4
545,129376.0,NONMAKANAN,PERDESAAN,4
546,131654.0,NONMAKANAN,PERDESAAN,4
547,132088.0,NONMAKANAN,PERDESAAN,4
548,135097.0,NONMAKANAN,PERDESAANPERKOTAAN,4
549,142957.0,NONMAKANAN,PERDESAANPERKOTAAN,4
550,147175.0,NONMAKANAN,PERDESAANPERKOTAAN,4
551,147436.0,NONMAKANAN,PERDESAANPERKOTAAN,4
552,175412.0,TOTAL,PERKOTAAN,5
553,185998.0,TOTAL,PERKOTAAN,5
554,191327.0,TOTAL,PERKOTAAN,5
555,200815.0,TOTAL,PERKOTAAN,5
556,136989.0,TOTAL,PERDESAAN,1
557,140947.0,TOTAL,PERDESAAN,1
558,146319.0,TOTAL,PERDESAAN,1
559,154999.0,TOTAL,PERDESAAN,1
560,152344.0,TOTAL,PERKOTAAN,5
561,158976.0,TOTAL,PERKOTAAN,5
562,164377.0,TOTAL,PERKOTAAN,5
563,173340.0,TOTAL,PERKOTAAN,5
564,346796.0,TOTAL,PERDESAAN,1
565,366057.0,TOTAL,PERDESAAN,1
566,375286.0,TOTAL,PERDESAAN,1
567,386606.0,TOTAL,PERDESAAN,1
568,312591.0,TOTAL,PERDESAANPERKOTAAN,1
569,339829.0,TOTAL,PERDESAANPERKOTAAN,1
570,357009.0,TOTAL,PERDESAANPERKOTAAN,1
571,374466.0,TOTAL,PERDESAANPERKOTAAN,1
576,404802.0,TOTAL,PERDESAAN,1
577,417768.00000000006,TOTAL,PERDESAAN,1
578,426346.00000000006,TOTAL,PERDESAAN,1
579,439541.99999999994,TOTAL,PERDESAAN,1
580,395659.0,TOTAL,PERDESAANPERKOTAAN,1
581,416780.0,TOTAL,PERDESAANPERKOTAAN,1
582,425776.99999999994,TOTAL,PERDESAANPERKOTAAN,1
583,433959.99999999994,TOTAL,PERDESAANPERKOTAAN,1
584,399212.0,TOTAL,PERKOTAAN,5
585,417164.00000000006,TOTAL,PERKOTAAN,5
586,426000.00000000006,TOTAL,PERKOTAAN,5
587,437259.0,TOTAL,PERKOTAAN,5
588,463248.0,TOTAL,PERDESAAN,1
589,474626.0,TOTAL,PERDESAAN,1
590,491379.0,TOTAL,PERDESAAN,1
591,499401.99999999994,TOTAL,PERDESAAN,1
592,450580.99999999994,TOTAL,PERDESAANPERKOTAAN,1
593,457367.99999999994,TOTAL,PERDESAANPERKOTAAN,1
594,471687.00000000006,TOTAL,PERDESAANPERKOTAAN,1
595,478444.99999999994,TOTAL,PERDESAANPERKOTAAN,1
596,456493.0,TOTAL,PERKOTAAN,5
597,465181.0,TOTAL,PERKOTAAN,5
598,479944.00000000006,TOTAL,PERKOTAAN,5
599,487145.0,TOTAL,PERKOTAAN,5
600,513739.0,TOTAL,PERDESAAN,1
601,546515.0,TOTAL,PERDESAAN,1
602,570462.0,TOTAL,PERDESAAN,1
603,572856.0,TOTAL,PERDESAAN,1
604,491391.0,TOTAL,PERDESAANPERKOTAAN,1
605,510421.00000000006,TOTAL,PERDESAANPERKOTAAN,1
606,526431.0,TOTAL,PERDESAANPERKOTAAN,1
607,528735.0,TOTAL,PERDESAANPERKOTAAN,1
608,500612.0,MAKANAN,PERKOTAAN,2
609,524861.0,MAKANAN,PERKOTAAN,2
610,544058.0,MAKANAN,PERKOTAAN,2
611,546090.0,MAKANAN,PERKOTAAN,2
612,595270.0,MAKANAN,PERDESAAN,3
613,618552.0,MAKANAN,PERDESAAN,3
614,642008.0,MAKANAN,PERDESAAN,3
615,686945.0,MAKANAN,PERDESAAN,3
616,546807.0,MAKANAN,PERDESAANPERKOTAAN,3
617,564900.0,MAKANAN,PERDESAANPERKOTAAN,3
618,582224.0,MAKANAN,PERDESAANPERKOTAAN,3
619,623910.0,MAKANAN,PERDESAANPERKOTAAN,3
620,565937.0,MAKANAN,PERKOTAAN,2
621,586062.0,MAKANAN,PERKOTAAN,2
622,605912.0,MAKANAN,PERKOTAAN,2
623,648832.0,MAKANAN,PERKOTAAN,2
624,297507.0,MAKANAN,PERDESAAN,3
625,308379.0,MAKANAN,PERDESAAN,3
626,319954.0,MAKANAN,PERDESAAN,3
627,328157.0,MAKANAN,PERDESAAN,3
628,247652.00000000003,MAKANAN,PERDESAANPERKOTAAN,3
629,258946.0,MAKANAN,PERDESAANPERKOTAAN,3
630,270888.0,MAKANAN,PERDESAANPERKOTAAN,3
631,277173.0,MAKANAN,PERDESAANPERKOTAAN,3
632,262791.0,MAKANAN,PERKOTAAN,2
633,273957.0,MAKANAN,PERKOTAAN,2
634,284973.0,MAKANAN,PERKOTAAN,2
635,292122.0,MAKANAN,PERKOTAAN,2
636,336354.0,MAKANAN,PERDESAAN,3
637,341605.0,MAKANAN,PERDESAAN,3
638,358637.0,MAKANAN,PERDESAAN,3
639,363152.0,MAKANAN,PERDESAAN,3
640,287877.0,MAKANAN,PERDESAANPERKOTAAN,3
641,291651.0,MAKANAN,PERDESAANPERKOTAAN,3
642,312113.0,MAKANAN,PERDESAANPERKOTAAN,3
643,314945.0,MAKANAN,PERDESAANPERKOTAAN,3
644,301576.0,MAKANAN,PERKOTAAN,2
645,306360.0,MAKANAN,PERKOTAAN,2
646,326180.0,MAKANAN,PERKOTAAN,2
647,329934.0,MAKANAN,PERKOTAAN,2
648,379659.0,MAKANAN,PERDESAAN,3
649,389321.0,MAKANAN,PERDESAAN,3
650,409968.0,MAKANAN,PERDESAAN,3
651,412391.0,MAKANAN,PERDESAAN,3
652,327181.0,MAKANAN,PERDESAANPERKOTAAN,3
653,341445.0,MAKANAN,PERDESAANPERKOTAAN,3
654,349384.0,MAKANAN,PERDESAANPERKOTAAN,3
655,350313.0,MAKANAN,PERDESAANPERKOTAAN,3
656,343783.0,NONMAKANAN,PERKOTAAN,0
657,355585.0,NONMAKANAN,PERKOTAAN,0
658,368137.0,NONMAKANAN,PERKOTAAN,0
659,369835.0,NONMAKANAN,PERKOTAAN,0
660,437220.0,NONMAKANAN,PERDESAAN,4
661,448892.99999999994,NONMAKANAN,PERDESAAN,4
662,478149.0,NONMAKANAN,PERDESAAN,4
663,517739.0,NONMAKANAN,PERDESAAN,4
664,362221.0,NONMAKANAN,PERDESAANPERKOTAAN,4
665,364150.0,NONMAKANAN,PERDESAANPERKOTAAN,4
666,380967.0,NONMAKANAN,PERDESAANPERKOTAAN,4
667,410425.0,NONMAKANAN,PERDESAANPERKOTAAN,4
668,385360.0,NONMAKANAN,PERKOTAAN,0
669,391656.0,NONMAKANAN,PERKOTAAN,0
670,411537.0,NONMAKANAN,PERKOTAAN,0
671,443292.0,NONMAKANAN,PERKOTAAN,0
672,108566.00000000001,NONMAKANAN,PERDESAAN,4
673,115476.0,NONMAKANAN,PERDESAAN,4
674,118646.0,NONMAKANAN,PERDESAAN,4
675,120458.0,NONMAKANAN,PERDESAAN,4
676,69186.0,NONMAKANAN,PERDESAANPERKOTAAN,4
677,70949.0,NONMAKANAN,PERDESAANPERKOTAAN,4
678,71249.0,NONMAKANAN,PERDESAANPERKOTAAN,4
679,72563.0,NONMAKANAN,PERDESAANPERKOTAAN,4
680,81144.0,NONMAKANAN,PERKOTAAN,0
681,84470.0,NONMAKANAN,PERKOTAAN,0
682,86903.0,NONMAKANAN,PERKOTAAN,0
683,87525.0,NONMAKANAN,PERKOTAAN,0
684,121463.0,NONMAKANAN,PERDESAAN,4
685,123627.0,NONMAKANAN,PERDESAAN,4
686,129154.0,NONMAKANAN,PERDESAAN,4
687,129209.99999999999,NONMAKANAN,PERDESAAN,4
688,72641.0,NONMAKANAN,PERDESAANPERKOTAAN,4
689,74385.0,NONMAKANAN,PERDESAANPERKOTAAN,4
690,86388.0,NONMAKANAN,PERDESAANPERKOTAAN,4
691,86819.0,NONMAKANAN,PERDESAANPERKOTAAN,4
692,88019.0,NONMAKANAN,PERKOTAAN,0
693,90001.0,NONMAKANAN,PERKOTAAN,0
694,100071.0,NONMAKANAN,PERKOTAAN,0
695,100501.0,NONMAKANAN,PERKOTAAN,0
696,131996.0,NONMAKANAN,PERDESAAN,4
697,135322.0,NONMAKANAN,PERDESAAN,4
698,139066.0,NONMAKANAN,PERDESAAN,4
699,140106.0,NONMAKANAN,PERDESAAN,4
700,91640.0,NONMAKANAN,PERDESAANPERKOTAAN,4
701,96542.0,NONMAKANAN,PERDESAANPERKOTAAN,4
702,104118.0,NONMAKANAN,PERDESAANPERKOTAAN,4
703,104441.0,NONMAKANAN,PERDESAANPERKOTAAN,4
704,104725.0,TOTAL,PERKOTAAN,5
705,108973.0,TOTAL,PERKOTAAN,5
706,115405.00000000001,TOTAL,PERKOTAAN,5
707,116085.0,TOTAL,PERKOTAAN,5
708,146528.0,TOTAL,PERDESAAN,1
709,149285.0,TOTAL,PERDESAAN,1
710,157559.0,TOTAL,PERDESAAN,1
711,166816.0,TOTAL,PERDESAAN,1
712,108537.0,TOTAL,PERKOTAAN,5
713,114855.99999999999,TOTAL,PERKOTAAN,5
714,122845.0,TOTAL,PERKOTAAN,5
715,130842.0,TOTAL,PERKOTAAN,5
716,120995.00000000001,TOTAL,PERDESAAN,1
717,126067.0,TOTAL,PERDESAAN,1
718,134333.0,TOTAL,PERDESAAN,1
719,142658.0,TOTAL,PERDESAAN,1
720,337930.0,TOTAL,PERDESAANPERKOTAAN,1
721,369835.0,TOTAL,PERDESAANPERKOTAAN,1
722,379183.0,TOTAL,PERDESAANPERKOTAAN,1
723,390931.0,TOTAL,PERDESAANPERKOTAAN,1
724,258408.0,TOTAL,PERKOTAAN,5
725,280660.0,TOTAL,PERKOTAAN,5
726,291534.0,TOTAL,PERKOTAAN,5
727,302162.0,TOTAL,PERKOTAAN,5
732,406074.0,TOTAL,PERDESAANPERKOTAAN,1
733,423855.0,TOTAL,PERDESAANPERKOTAAN,1
734,438599.99999999994,TOTAL,PERDESAANPERKOTAAN,1
735,448615.0,TOTAL,PERDESAANPERKOTAAN,1
736,316838.0,TOTAL,PERKOTAAN,5
737,329895.0,TOTAL,PERKOTAAN,5
738,342137.0,TOTAL,PERKOTAAN,5
739,349735.0,TOTAL,PERKOTAAN,5
740,343935.0,TOTAL,PERDESAAN,1
741,358427.0,TOTAL,PERDESAAN,1
742,371876.0,TOTAL,PERDESAAN,1
743,379647.0,TOTAL,PERDESAAN,1
744,457818.0,TOTAL,PERDESAANPERKOTAAN,1
745,465233.0,TOTAL,PERDESAANPERKOTAAN,1
746,487790.99999999994,TOTAL,PERDESAANPERKOTAAN,1
747,492364.0,TOTAL,PERDESAANPERKOTAAN,1
748,360519.0,TOTAL,PERKOTAAN,5
749,366036.0,TOTAL,PERKOTAAN,5
750,398501.0,TOTAL,PERKOTAAN,5
751,401765.0,TOTAL,PERKOTAAN,5
752,389595.0,TOTAL,PERDESAAN,1
753,396361.0,TOTAL,PERDESAAN,1
754,426251.0,TOTAL,PERDESAAN,1
755,430435.0,TOTAL,PERDESAAN,1
756,511654.0,TOTAL,PERDESAANPERKOTAAN,1
757,524643.0,TOTAL,PERDESAANPERKOTAAN,1
758,549033.0,TOTAL,PERDESAANPERKOTAAN,1
759,552498.0,TOTAL,PERDESAANPERKOTAAN,1
760,418820.99999999994,MAKANAN,PERKOTAAN,2
761,437987.0,MAKANAN,PERKOTAAN,2
762,453502.0,MAKANAN,PERKOTAAN,2
763,454754.0,MAKANAN,PERKOTAAN,2
764,448507.99999999994,MAKANAN,PERDESAAN,3
765,464558.0,MAKANAN,PERDESAAN,3
766,483542.0,MAKANAN,PERDESAAN,3
767,485920.0,MAKANAN,PERDESAAN,3
768,583748.0,MAKANAN,PERDESAANPERKOTAAN,3
769,598178.0,MAKANAN,PERDESAANPERKOTAAN,3
770,635708.0,MAKANAN,PERDESAANPERKOTAAN,3
771,684555.0,MAKANAN,PERDESAANPERKOTAAN,3
772,470758.0,MAKANAN,PERKOTAAN,2
773,479006.0,MAKANAN,PERKOTAAN,2
774,503810.99999999994,MAKANAN,PERKOTAAN,2
775,541267.0,MAKANAN,PERKOTAAN,2
776,506355.00000000006,MAKANAN,PERDESAAN,3
777,517723.00000000006,MAKANAN,PERDESAAN,3
778,545870.0,MAKANAN,PERDESAAN,3
779,585950.0,MAKANAN,PERDESAAN,3
780,263734.0,MAKANAN,PERDESAANPERKOTAAN,3
781,272915.0,MAKANAN,PERDESAANPERKOTAAN,3
782,275736.0,MAKANAN,PERDESAANPERKOTAAN,3
783,283334.0,MAKANAN,PERDESAANPERKOTAAN,3
784,243702.0,MAKANAN,PERKOTAAN,2
785,254209.0,MAKANAN,PERKOTAAN,2
786,263912.0,MAKANAN,PERKOTAAN,2
787,270182.0,MAKANAN,PERKOTAAN,2
788,250850.0,MAKANAN,PERDESAAN,3
789,260885.0,MAKANAN,PERDESAAN,3
790,269320.0,MAKANAN,PERDESAAN,3
791,275036.0,MAKANAN,PERDESAAN,3
792,291341.0,MAKANAN,PERDESAANPERKOTAAN,3
793,297193.0,MAKANAN,PERDESAANPERKOTAAN,3
794,313669.0,MAKANAN,PERDESAANPERKOTAAN,3
795,314491.0,MAKANAN,PERDESAANPERKOTAAN,3
796,273134.0,MAKANAN,PERKOTAAN,2
797,278321.0,MAKANAN,PERKOTAAN,2
798,289522.0,MAKANAN,PERKOTAAN,2
799,291450.0,MAKANAN,PERKOTAAN,2
800,279284.0,MAKANAN,PERDESAAN,3
801,284680.0,MAKANAN,PERDESAAN,3
802,297528.0,MAKANAN,PERDESAAN,3
803,298856.0,MAKANAN,PERDESAAN,3
804,318325.0,MAKANAN,PERDESAANPERKOTAAN,3
805,331698.0,MAKANAN,PERDESAANPERKOTAAN,3
806,337697.0,MAKANAN,PERDESAANPERKOTAAN,3
807,338390.0,MAKANAN,PERDESAANPERKOTAAN,3
808,299598.0,NONMAKANAN,PERKOTAAN,0
809,311271.0,NONMAKANAN,PERKOTAAN,0
810,321453.0,NONMAKANAN,PERKOTAAN,0
811,323914.0,NONMAKANAN,PERKOTAAN,0
812,306087.0,NONMAKANAN,PERDESAAN,4
813,318123.0,NONMAKANAN,PERDESAAN,4
814,327021.0,NONMAKANAN,PERDESAAN,4
815,328710.0,NONMAKANAN,PERDESAAN,4
816,350163.0,NONMAKANAN,PERDESAANPERKOTAAN,4
817,354236.0,NONMAKANAN,PERDESAANPERKOTAAN,4
818,374346.0,NONMAKANAN,PERDESAANPERKOTAAN,4
819,400354.0,NONMAKANAN,PERDESAANPERKOTAAN,4
820,335549.0,NONMAKANAN,PERKOTAAN,0
821,337702.0,NONMAKANAN,PERKOTAAN,0
822,353000.0,NONMAKANAN,PERKOTAAN,0
823,368981.0,NONMAKANAN,PERKOTAAN,0
824,340567.0,NONMAKANAN,PERDESAAN,4
825,343549.0,NONMAKANAN,PERDESAAN,4
826,360600.0,NONMAKANAN,PERDESAAN,4
827,379882.0,NONMAKANAN,PERDESAAN,4
828,101602.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
829,105823.0,NONMAKANAN,PERDESAANPERKOTAAN,4
830,112324.0,NONMAKANAN,PERDESAANPERKOTAAN,4
831,116824.0,NONMAKANAN,PERDESAANPERKOTAAN,4
832,61880.0,NONMAKANAN,PERKOTAAN,0
833,65785.0,NONMAKANAN,PERKOTAAN,0
834,67658.0,NONMAKANAN,PERKOTAAN,0
835,69692.0,NONMAKANAN,PERKOTAAN,0
836,76055.0,NONMAKANAN,PERDESAAN,4
837,80073.0,NONMAKANAN,PERDESAAN,4
838,82664.0,NONMAKANAN,PERDESAAN,4
839,86661.0,NONMAKANAN,PERDESAAN,4
840,119191.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
841,120635.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
842,124314.0,NONMAKANAN,PERDESAANPERKOTAAN,4
843,126556.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
844,74386.0,NONMAKANAN,PERKOTAAN,0
845,77699.0,NONMAKANAN,PERKOTAAN,0
846,85005.0,NONMAKANAN,PERKOTAAN,0
847,87600.0,NONMAKANAN,PERKOTAAN,0
848,90775.0,NONMAKANAN,PERDESAAN,4
849,93568.0,NONMAKANAN,PERDESAAN,4
850,99621.0,NONMAKANAN,PERDESAAN,4
851,101928.0,NONMAKANAN,PERDESAAN,4
852,128381.0,NONMAKANAN,PERDESAANPERKOTAAN,4
853,129424.00000000001,NONMAKANAN,PERDESAANPERKOTAAN,4
854,131854.0,NONMAKANAN,PERDESAANPERKOTAAN,4
855,132409.0,NONMAKANAN,PERDESAANPERKOTAAN,4
856,90188.0,TOTAL,PERKOTAAN,5
857,94735.0,TOTAL,PERKOTAAN,5
858,100198.0,TOTAL,PERKOTAAN,5
859,100455.0,TOTAL,PERKOTAAN,5
860,104445.00000000001,TOTAL,PERDESAAN,1
861,107685.0,TOTAL,PERDESAAN,1
862,112021.0,TOTAL,PERDESAAN,1
863,112548.99999999999,TOTAL,PERDESAAN,1
864,135276.0,TOTAL,PERKOTAAN,5
865,137422.0,TOTAL,PERKOTAAN,5
866,141579.0,TOTAL,PERKOTAAN,5
867,148101.0,TOTAL,PERKOTAAN,5
868,105866.0,TOTAL,PERDESAAN,1
869,108975.0,TOTAL,PERDESAAN,1
870,114138.99999999999,TOTAL,PERDESAAN,1
871,124901.0,TOTAL,PERDESAAN,1
872,116888.0,TOTAL,PERDESAANPERKOTAAN,1
873,119701.99999999999,TOTAL,PERDESAANPERKOTAAN,1
874,124469.0,TOTAL,PERDESAANPERKOTAAN,1
875,133642.0,TOTAL,PERDESAANPERKOTAAN,1
876,311606.0,TOTAL,PERKOTAAN,5
877,328335.0,TOTAL,PERKOTAAN,5
878,336929.0,TOTAL,PERKOTAAN,5
879,346238.0,TOTAL,PERKOTAAN,5
880,252496.99999999997,TOTAL,PERDESAAN,1
881,270166.0,TOTAL,PERDESAAN,1
882,277509.0,TOTAL,PERDESAAN,1
883,285791.0,TOTAL,PERDESAAN,1
888,365336.0,TOTAL,PERKOTAAN,5
889,378739.0,TOTAL,PERKOTAAN,5
890,388060.0,TOTAL,PERKOTAAN,5
891,400159.0,TOTAL,PERKOTAAN,5
892,305581.0,TOTAL,PERDESAAN,1
893,319994.0,TOTAL,PERDESAAN,1
894,331570.0,TOTAL,PERDESAAN,1
895,339874.0,TOTAL,PERDESAAN,1
896,326905.0,TOTAL,PERDESAANPERKOTAAN,1
897,340958.0,TOTAL,PERDESAANPERKOTAAN,1
898,351984.0,TOTAL,PERDESAANPERKOTAAN,1
899,361697.0,TOTAL,PERDESAANPERKOTAAN,1
900,410532.0,TOTAL,PERKOTAAN,5
901,417828.0,TOTAL,PERKOTAAN,5
902,437983.0,TOTAL,PERKOTAAN,5
903,441049.0,TOTAL,PERKOTAAN,5
904,347520.0,TOTAL,PERDESAAN,1
905,356020.0,TOTAL,PERDESAAN,1
906,374527.0,TOTAL,PERDESAAN,1
907,379052.0,TOTAL,PERDESAAN,1
908,370059.0,TOTAL,PERDESAANPERKOTAAN,1
909,378248.0,TOTAL,PERDESAANPERKOTAAN,1
910,397149.0,TOTAL,PERDESAANPERKOTAAN,1
911,400785.0,TOTAL,PERDESAANPERKOTAAN,1
912,446706.0,MAKANAN,PERKOTAAN,2
913,461121.99999999994,MAKANAN,PERKOTAAN,2
914,469551.0,MAKANAN,PERKOTAAN,2
915,470800.0,MAKANAN,PERKOTAAN,2
916,389786.0,MAKANAN,PERDESAAN,3
917,406006.0,MAKANAN,PERDESAAN,3
918,421649.99999999994,MAKANAN,PERDESAAN,3
919,424369.0,MAKANAN,PERDESAAN,3
920,410532.0,MAKANAN,PERDESAANPERKOTAAN,3
921,425808.0,MAKANAN,PERDESAANPERKOTAAN,3
922,439042.0,MAKANAN,PERDESAANPERKOTAAN,3
923,441259.0,MAKANAN,PERDESAANPERKOTAAN,3
924,485439.0,MAKANAN,PERKOTAAN,2
925,491657.99999999994,MAKANAN,PERKOTAAN,2
926,515924.99999999994,MAKANAN,PERKOTAAN,2
927,548455.0,MAKANAN,PERKOTAAN,2
928,441415.0,MAKANAN,PERDESAAN,3
929,446678.0,MAKANAN,PERDESAAN,3
930,467139.0,MAKANAN,PERDESAAN,3
931,493882.0,MAKANAN,PERDESAAN,3
932,457455.0,MAKANAN,PERDESAANPERKOTAAN,3
933,463251.0,MAKANAN,PERDESAANPERKOTAAN,3
934,485069.0,MAKANAN,PERDESAANPERKOTAAN,3
935,513524.0,MAKANAN,PERDESAANPERKOTAAN,3
936,288387.0,MAKANAN,PERKOTAAN,2
937,313872.0,MAKANAN,PERKOTAAN,2
938,315710.0,MAKANAN,PERKOTAAN,2
939,335957.0,MAKANAN,PERKOTAAN,2
940,303059.0,MAKANAN,PERDESAAN,3
941,329667.0,MAKANAN,PERDESAAN,3
942,333753.0,MAKANAN,PERDESAAN,3
943,335624.0,MAKANAN,PERDESAAN,3
944,298505.0,MAKANAN,PERDESAANPERKOTAAN,3
945,324764.0,MAKANAN,PERDESAANPERKOTAAN,3
946,324851.0,MAKANAN,PERDESAANPERKOTAAN,3
947,335717.0,MAKANAN,PERDESAANPERKOTAAN,3
948,350441.0,MAKANAN,PERKOTAAN,2
949,361375.0,MAKANAN,PERKOTAAN,2
950,380731.0,MAKANAN,PERKOTAAN,2
951,388650.0,MAKANAN,PERKOTAAN,2
952,341275.0,MAKANAN,PERDESAAN,3
953,352385.0,MAKANAN,PERDESAAN,3
954,356600.0,MAKANAN,PERDESAAN,3
955,356972.0,MAKANAN,PERDESAAN,3
956,343868.0,MAKANAN,PERDESAANPERKOTAAN,3
957,355033.0,MAKANAN,PERDESAANPERKOTAAN,3
958,363700.0,MAKANAN,PERDESAANPERKOTAAN,3
959,366889.0,MAKANAN,PERDESAANPERKOTAAN,3
960,393835.0,NONMAKANAN,PERKOTAAN,0
961,422120.0,NONMAKANAN,PERKOTAAN,0
962,423966.00000000006,NONMAKANAN,PERKOTAAN,0
963,426542.00000000006,NONMAKANAN,PERKOTAAN,0
964,358509.0,NONMAKANAN,PERDESAAN,4
965,369733.0,NONMAKANAN,PERDESAAN,4
966,374440.0,NONMAKANAN,PERDESAAN,4
967,377325.0,NONMAKANAN,PERDESAAN,4
968,369211.0,NONMAKANAN,PERDESAANPERKOTAAN,4
969,384886.0,NONMAKANAN,PERDESAANPERKOTAAN,4
970,389613.0,NONMAKANAN,PERDESAANPERKOTAAN,4
971,392261.0,NONMAKANAN,PERDESAANPERKOTAAN,4
972,449159.0,NONMAKANAN,PERKOTAAN,0
973,462886.00000000006,NONMAKANAN,PERKOTAAN,0
974,480128.00000000006,NONMAKANAN,PERKOTAAN,0
975,508068.00000000006,NONMAKANAN,PERKOTAAN,0
976,386776.0,NONMAKANAN,PERDESAAN,4
977,405341.0,NONMAKANAN,PERDESAAN,4
978,416744.0,NONMAKANAN,PERDESAAN,4
979,437286.0,NONMAKANAN,PERDESAAN,4
980,405468.0,NONMAKANAN,PERDESAANPERKOTAAN,4
981,423264.00000000006,NONMAKANAN,PERDESAANPERKOTAAN,4
982,435392.99999999994,NONMAKANAN,PERDESAANPERKOTAAN,4
983,457885.0,NONMAKANAN,PERDESAANPERKOTAAN,4
984,109102.0,NONMAKANAN,PERKOTAAN,0
985,111769.99999999999,NONMAKANAN,PERKOTAAN,0
986,114862.0,NONMAKANAN,PERKOTAAN,0
987,122478.0,NONMAKANAN,PERKOTAAN,0
988,69112.0,NONMAKANAN,PERDESAAN,4
989,74513.0,NONMAKANAN,PERDESAAN,4
990,76110.0,NONMAKANAN,PERDESAAN,4
991,91690.0,NONMAKANAN,PERDESAAN,4
992,81523.0,NONMAKANAN,PERDESAANPERKOTAAN,4
993,86076.0,NONMAKANAN,PERDESAANPERKOTAAN,4
994,91576.0,NONMAKANAN,PERDESAANPERKOTAAN,4
995,101468.0,NONMAKANAN,PERDESAANPERKOTAAN,4
996,127359.99999999999,NONMAKANAN,PERKOTAAN,0
997,129101.0,NONMAKANAN,PERKOTAAN,0
998,136223.0,NONMAKANAN,PERKOTAAN,0
999,142003.0,NONMAKANAN,PERKOTAAN,0
1000,97067.0,NONMAKANAN,PERDESAAN,4
1001,97472.0,NONMAKANAN,PERDESAAN,4
1002,108824.0,NONMAKANAN,PERDESAAN,4
1003,117037.0,NONMAKANAN,PERDESAAN,4
1004,106779.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1005,107735.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1006,117724.99999999999,NONMAKANAN,PERDESAANPERKOTAAN,4
1007,125225.0,NONMAKANAN,PERDESAANPERKOTAAN,4
1008,144674.0,TOTAL,PERKOTAAN,5
1009,146663.0,TOTAL,PERKOTAAN,5
1010,149257.0,TOTAL,PERKOTAAN,5
1011,150379.0,TOTAL,PERKOTAAN,5
1012,123409.0,TOTAL,PERDESAAN,1
1013,129890.0,TOTAL,PERDESAAN,1
1014,131570.0,TOTAL,PERDESAAN,1
1015,132162.0,TOTAL,PERDESAAN,1
1016,130449.00000000001,TOTAL,PERKOTAAN,5
1017,135407.0,TOTAL,PERKOTAAN,5
1018,137419.0,TOTAL,PERKOTAAN,5
1019,138121.0,TOTAL,PERKOTAAN,5
1020,155110.0,TOTAL,PERDESAAN,1
1021,161688.0,TOTAL,PERDESAAN,1
1022,167708.0,TOTAL,PERDESAAN,1
1023,178155.0,TOTAL,PERDESAAN,1
1024,137716.0,TOTAL,PERDESAANPERKOTAAN,1
1025,142987.0,TOTAL,PERDESAANPERKOTAAN,1
1026,149208.0,TOTAL,PERDESAANPERKOTAAN,1
1027,162687.0,TOTAL,PERDESAANPERKOTAAN,1
1028,143466.0,TOTAL,PERKOTAAN,5
1029,149191.0,TOTAL,PERKOTAAN,5
1030,155362.0,TOTAL,PERKOTAAN,5
1031,167767.0,TOTAL,PERKOTAAN,5
1032,328972.0,TOTAL,PERDESAAN,1
1033,358294.0,TOTAL,PERDESAAN,1
1034,362614.0,TOTAL,PERDESAAN,1
1035,378881.0,TOTAL,PERDESAAN,1
1036,281468.0,TOTAL,PERDESAANPERKOTAAN,1
1037,313265.0,TOTAL,PERDESAANPERKOTAAN,1
1038,325261.0,TOTAL,PERDESAANPERKOTAAN,1
1039,346395.0,TOTAL,PERDESAANPERKOTAAN,1
1044,397489.0,TOTAL,PERDESAAN,1
1045,425641.99999999994,TOTAL,PERDESAAN,1
1046,430572.0,TOTAL,PERDESAAN,1
1047,458435.00000000006,TOTAL,PERDESAAN,1
1048,372171.0,TOTAL,PERDESAANPERKOTAAN,1
1049,404179.0,TOTAL,PERDESAANPERKOTAAN,1
